StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,A_.0,E.1,E.2,A.1_1,A.1_2,A.1_3,A.1_4,A.1_5,A.1_6,A.1_7,A.1_8,A.1_9,A.1_10,A.1_11,A.1_12,A.1_13,A.2_1,A.2.1a,A.2.1b,A.3_1,A.3_1_TEXT,A.3_1_Text_Freq,A.3_2,A.3_2_TEXT,A.3_2_TEXT_Freq,A.3_3,A.3_3_TEXT,A.3_3_TEXT_Freq,A.4,A.5,A.5_Descript_Code,A.6,A.6_a,A.7_1,A.8,A.8_1a,B.2,B.3,B.4,B.4_1,B.5,B.5_A,B.5_B,B.5_C,B.6,B.6_A,B.7,B.8_1,B.8_2,B.8_3,B.8_4,B.8_5,B.8_6,B.9__1,B.9__1_TEXT,B.9_1_TEXT_Category,B.9__2,B.9__2_TEXT,B.9_2_TEXT_Category,B.9__3,B.9__3_TEXT,B.9_3_TEXT_Category,B.10_1,B.10_2,B.10_3,B.10_4,B.10_5,B.10_6,B.10_7,B.10_8,B.10_9,B.10_10,B.11__1,B.11__1_TEXT,B.11_1_Category,B.11__2,B.11__2_TEXT,B.11_2_Category,B.11__3,B.11__3_TEXT,B.11_3_Category,B.12,B.12_A,B.12_B,C.1,C.3,C.4,C.4_16_TEXT,C.5,C.6,C.6_14_TEXT,C.7,C.8,C.8_11_TEXT,C.9,C.10,C.10_1,C.10_1_Classes,C.11,C.11_1,C.11_2,C.11_3,C.11_4,C.11_5,C.11_5_TEXT,D,filter_$,C.10_1_Classfix
2/15/2024 0:32:16,2/15/2024 0:34:34,100,137,1,2/15/2024 0:34:34,R_3FdtCGzvXBaQ1od,42.5144,-82.9769,EN,1,91,1,4,5,6,6,4,5,6,5,4,6,5,6,5, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,7,6,7,6, , , , , , , , , ,3,3,4,3,4,3,4,3,3,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,11, ,12,5, ,5,39 years,39,5,26,1,1,1,1, , ,26,1,8
2/13/2024 22:35:26,2/13/2024 22:37:26,100,119,1,2/13/2024 22:37:26,R_7pFDXxNgBd00FSW,44.7845,-68.7561,EN,1,97,1,6,4,4,4,7,5,6,6,3,4,2,3,2, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,2,1,1,2,1,2,2,2,1,1,-99, , ,-99, , ,-99, , , , , ,1,14,12, ,17,10, ,12,7, ,5,39  years,39,5,26,1,1,1, , , ,26,1,8
2/13/2024 21:33:31,2/13/2024 21:36:04,100,153,1,2/13/2024 21:36:04,R_7PdtWhbM0QZX8Rs,29.943,-95.2596,EN,1,81,1,4,3,3,7,6,6,4,6,3,3,6,4,3, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,5,6,7,6,6,5, , , , , , , , , ,3,2,4,4,3,3,3,3,3,3,-99, , ,-99, , ,-99, , , , , ,1,15,13, ,17,8, ,12,4, ,5,39   years,39,5,26,1,1,1,1, , ,26,1,8
2/26/2024 7:45:56,2/26/2024 8:00:07,100,850,1,2/26/2024 8:00:07,R_3Qf9YZ7KSYcopFL,41.5586,-87.5019,EN,1,66,1,5,3,7,4,5,4,6,4,6,4,3,4,2,Food Food is very important to me,3,4,5,Good public transport and transportation facilities are available,0,-99, , ,-99, , ,2, , , , ,6,The community should provide supplies of food and necessities,2,2,-99, , , , , , ,Because I don't have to,1,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,3,2,4,2,1,3,2,1,3,3,2,Electronic resources and online databases, ,-99, , ,-99, , ,I want the community to provide digital literacy and information literacy training, , ,1,12,12, ,17,12, ,12,5, ,5,39,39,5,26,1,1,1,1, , ,26,1,8
2/13/2024 23:59:21,2/14/2024 0:01:23,100,122,1,2/14/2024 0:01:24,R_7TXoknT0y6NHQgM,36.6963,-78.9188,EN,1,67,1,6,4,7,6,4,7,5,7,6,5,6,5,7, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,7,6,7,6, , , , , , , , , ,4,4,4,4,4,4,4,3,3,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,8, ,12,5, ,5,39,39,5,26,1,1,1,1, , ,26,1,8
2/25/2024 8:59:43,2/25/2024 9:21:57,100,1333,1,2/25/2024 9:21:57,R_30K6x8KqnsnPnNL,39.7932,-86.2132,EN,1,60,1,5,6,3,6,6,4,6,4,7,4,6,4,3, , , ,2, , ,6, , ,4, , ,1,"Transportation needs: Community residents may need a good transportation system, including public transportation, roads and parking facilities, in order to be able to travel and commute easily.",10,"Educational Support: Academic tutoring, after-school tutoring, learning resources, and scholarship opportunities are available to help students get a great education. This can be provided by local schools, educational institutions, or non-profit organizations.", ,4,"Community communication and messaging: Maintaining effective messaging is critical to keeping communities cohesive and united during the pandemic. Here are some suggestions: Use a variety of channels (e.g. social media, email, official websites, etc.) to provide accurate and timely outbreak information, government guidance, and resource information to community members.
Organize virtual meetings, webinars, and online events so that community members can communicate and share information with each other.",5,1,2, , , , , , ,I'm using something else,1,1,2,3,3,7,2,6,6, , ,4, , ,4, , ,1,2,2,2,1,2,2,3,1,2,1, , ,3, , ,1, , ,"Community collaboration and support: Libraries can play a role in broader community collaboration and support during the pandemic. This includes working with schools, nonprofits, community centers, and others to jointly provide resources and services to meet the needs of the community. Example: Learning support: Work with schools to provide learning support such as academic tutoring, distance learning resources, and mentoring to help students continue learning during the pandemic. Community Events: Work with non-profit organizations and community centers to organize community events such as virtual book clubs, art exhibitions, lectures, etc., to keep the community connected and interactive.", , ,1,12,13, ,13,10, ,12,5, ,5,39,39,5,26,1, , , , , ,26,1,8
2/25/2024 10:41:27,2/25/2024 11:05:20,100,1433,1,2/25/2024 11:05:20,R_6f2sYjK8h2Q9oPq,41.439,-87.6027,EN,1,59,1,5,7,4,5,6,4,6,7,3,4,5,4,4, , , ,2, , ,5, , ,4, , ,1,"Educational needs: Community residents may need quality educational opportunities, including preschool, primary, secondary, and vocational education. This may involve the provision of good school facilities, educational resources and educational support services.",5,"Cultural and artistic support: Providing art exhibitions, performances, concerts and cultural events that enrich the cultural life of the community and promote diversity. This can be done through arts institutions, cultural centers or community arts programs.", ,4,Long-term response strategy: The outbreak can be a long-term challenge that requires a long-term response strategy. Here are some suggestions: Put in place flexible crisis management and emergency response mechanisms to deal with uncertainties and changes in the outbreak. Strengthen the capacity and infrastructure of public health systems to respond effectively to future outbreaks and health crises. Scientific research and innovation are encouraged to advance the development of vaccines and treatments and increase the resilience of communities.,5,1,1, , ,Quite satisfied, , , , , ,1,5,4,6,6,4,3,5, , ,6, , ,6, , ,4,4,3,3,4,1,3,4,4,2,4, , ,1, , ,2, , ,Ongoing communication and user feedback: Public libraries should engage in ongoing communication with patrons and proactively collect user feedback. This helps to understand the needs and opinions of readers and to continuously improve and adapt the service based on feedback., , ,1,11,13, ,14,11, ,14,4, ,5,39,39,5,26,1,1, , , , ,26,1,8
2/25/2024 12:34:32,2/25/2024 12:57:11,100,1358,1,2/25/2024 12:57:11,R_1ptyu3dTJe2b9k0,40.0565,-86.0159,EN,1,56,1,5,3,7,3,5,7,4,3,7,4,7,3,5, , , ,4, , ,3, , ,5, , ,1,Public facilities,11,"Good public facilities such as parks, sports grounds, swimming pools and community centres to promote leisure and social activities.", ,6,"Food and nutrition support: Services such as food banks, nutrition education, and food stamps are provided to help community members access adequate food and healthy diets. This can be done through food banks, health organizations, or community food programs.",2,1,1, , , , , , , , ,1,3,6,3,6,5,5,4, , ,6, , ,7, , ,3,4,2,3,2,4,3,2,4,4,4, , ,2, , ,3, , ,"Digital transformation: Public libraries have been forced to accelerate their digital transformation during the pandemic. Many libraries are beginning to offer digital resources and services such as ebooks, online databases, digital journals, and virtual Tours. This transformation can not only meet the needs of community members for learning and entertainment at home, but also expand the scope of library services and attract more users to participate.", , ,1,12,12, ,10,10, ,13,5, ,5,39,39,5,26,1, , , , , ,26,1,8
2/25/2024 12:58:32,2/25/2024 13:20:06,100,1294,1,2/25/2024 13:20:07,R_5ow9RPa3o97INKF,39.9086,-86.121,EN,1,69,1,5,2,6,6,5,4,7,4,3,6,2,7,5, , , ,4, , ,6, , ,6, , ,1,Gender equality and women's rights,13,"Community residents may need support and advocacy to promote gender equality and protect women's rights, including the provision of gender education, women's rights organizations, and domestic violence prevention services.", ,5,"Environmental protection: Promotes environmental awareness, sustainability and green initiatives, providing environmental education, clean activities and renewable energy projects. This can be done by environmental organisations, community groups or local governments working together.",5,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,3,3,4,2,3,4,4,2,2,3,3, , ,3, , ,3, , ,"Provision of food and basic necessities: Ensuring that communities have access to adequate food and basic necessities is critical. Here are some suggestions: Set up food banks and rescue programs to provide food assistance to families in need. Expand delivery services, especially for people at high risk and those who can't get to stores.", , ,1,13,13, ,11,9, ,12,5, ,5,39,39,5,26,1, , , , , ,26,1,8
2/13/2024 16:37:45,2/13/2024 16:42:40,100,294,1,2/13/2024 16:42:40,R_6ojVF9Z5r0G3lqh,37.0453,-76.3404,EN,1,63,1,4,4,5,4,5,3,6,5,4,4,3,3,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,4,4,3,5,6,5, , , , , , , , , ,3,2,3,3,4,4,3,4,3,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,9, ,12,5, ,5,38 years,38,5,26,1,1,1, , , ,26,1,8
2/13/2024 18:57:05,2/13/2024 18:59:08,100,122,1,2/13/2024 18:59:09,R_3HLWcRKOKhRN2GB,42.3088,-83.1173,EN,1,71,1,6,5,5,5,5,6,7,4,6,5,6,6,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,6,6,7,7,6, , , , , , , , , ,3,4,4,4,3,4,3,4,3,3,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,6, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/13/2024 19:54:26,2/13/2024 19:56:41,100,135,1,2/13/2024 19:56:42,R_6Xilt5GZ0UDko0I,41.7852,-72.6464,EN,1,97,1,5,7,6,5,7,5,6,7,4,6,5,5,5, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,6,7,6,6,6, , , , , , , , , ,3,3,4,3,3,3,4,4,3,3,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,4, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/13/2024 22:30:10,2/13/2024 22:32:03,100,113,1,2/13/2024 22:32:04,R_7J0gGtiPo3lzbZT,28.7739,-81.6463,EN,1,93,1,5,5,4,6,5,6,5,5,5,7,7,5,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,7,6,6,6, , , , , , , , , ,3,3,4,3,4,4,3,3,3,4,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,4, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/13/2024 22:34:51,2/13/2024 22:36:29,100,98,1,2/13/2024 22:36:29,R_6lN3frNwWIbfILT,38.8892,-76.9417,EN,1,67,1,5,5,4,6,5,7,6,5,7,5,6,6,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,5,7,6,6,7, , , , , , , , , ,3,3,3,3,4,4,3,4,3,4,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,5, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/13/2024 22:41:46,2/13/2024 22:43:36,100,109,1,2/13/2024 22:43:36,R_1jFHabpEGA71MOZ,37.9269,-122.3313,EN,1,63,1,5,5,4,7,5,6,5,5,5,6,6,4,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,6,7,7,6, , , , , , , , , ,3,3,4,3,4,3,4,3,4,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,12, ,12,5, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/13/2024 23:16:12,2/13/2024 23:17:58,100,106,1,2/13/2024 23:17:58,R_1OJarKtr10j5e06,39.018,-77.539,EN,1,65,1,4,6,4,5,7,7,4,6,6,5,5,4,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,6,7,6,5,6, , , , , , , , , ,4,3,4,4,3,3,4,3,3,4,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,11, ,12,6, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/13/2024 23:47:49,2/13/2024 23:49:33,100,103,1,2/13/2024 23:49:33,R_7mVsbt4SG7nvq49,41.2377,-95.9998,EN,1,68,1,5,7,6,6,5,5,6,4,7,6,6,6,7, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,7,6,5,6, , , , , , , , , ,4,4,3,4,3,4,3,3,4,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,11, ,12,7, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 0:02:44,2/14/2024 0:05:05,100,141,1,2/14/2024 0:05:06,R_12lEh3tUul3FsIt,40.0345,-75.1193,EN,1,64,1,4,4,5,6,5,7,6,5,6,5,6,7,5, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,7,7,6,5, , , , , , , , , ,3,4,3,3,4,4,4,3,4,4,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,15,12, ,12,6, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 4:06:44,2/14/2024 4:08:42,100,117,1,2/14/2024 4:08:43,R_5p58MuhkgrZkCs7,36.7646,-76.3408,EN,1,65,1,4,5,5,4,4,6,6,6,5,6,6,6,5, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,5,6,7,6,6, , , , , , , , , ,4,4,3,3,3,4,4,3,4,3,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,6, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 4:14:18,2/14/2024 4:16:01,100,103,1,2/14/2024 4:16:02,R_5d4ySl9lQodoOjk,34.0014,-84.0144,EN,1,68,1,6,4,5,6,5,5,4,5,5,5,6,6,7, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,6,7,6,6,6, , , , , , , , , ,3,3,3,3,4,4,3,4,3,4,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,6, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 4:20:48,2/14/2024 4:22:45,100,117,1,2/14/2024 4:22:45,R_7oGuDCD0N8S2oDv,38.9488,-104.7677,EN,1,63,1,6,5,5,6,6,6,5,4,4,7,7,6,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,6,7,6,6,6, , , , , , , , , ,4,3,3,4,4,4,4,4,3,3,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,5, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 4:23:20,2/14/2024 4:25:06,100,105,1,2/14/2024 4:25:07,R_3XCosYpoPcngGUp,33.5325,-83.8547,EN,1,68,1,5,5,6,5,5,5,5,5,6,6,7,4,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,6,6,7,6,6, , , , , , , , , ,3,4,3,3,4,3,3,3,3,4,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,11, ,12,5, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 4:36:32,2/14/2024 4:38:01,100,89,1,2/14/2024 4:38:02,R_1Pigc4VBYiPTsBh,40.5585,-122.4139,EN,1,64,1,5,4,7,4,6,5,6,4,5,5,4,6,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,6,6,7,6,6, , , , , , , , , ,3,3,3,4,3,3,3,3,3,4,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,5, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 5:06:11,2/14/2024 5:07:45,100,94,1,2/14/2024 5:07:46,R_7OPVLgTrDR4uaCR,40.0818,-82.9665,EN,1,95,1,5,6,5,6,6,6,6,5,7,5,6,5,5, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,6,7,6,6,6, , , , , , , , , ,3,3,4,3,4,4,4,3,4,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,17,11, ,12,4, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 5:35:06,2/14/2024 5:36:39,100,93,1,2/14/2024 5:36:40,R_3ts4u4zMH5xIn4j,34.0853,-80.9167,EN,1,72,1,4,5,5,7,5,6,5,5,5,5,6,6,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,7,6,7,6,6, , , , , , , , , ,3,3,4,4,4,3,3,4,4,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,10, ,12,4, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 23:31:54,2/14/2024 23:33:30,100,96,1,2/14/2024 23:33:31,R_5iDaY4MJgsVSjE0,35.5303,-79.6999,EN,1,60,1,6,5,6,7,5,4,6,5,6,5,4,7,5, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,6,6,5,6, , , , , , , , , ,4,4,4,3,3,4,3,4,4,4,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,11, ,12,5, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 23:35:52,2/14/2024 23:37:32,100,99,1,2/14/2024 23:37:33,R_71JcsqRk0ZxZ2Rr,33.508,-112.0995,EN,1,68,1,4,5,5,7,5,5,7,6,6,6,5,6,5, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,7,6,6,5,6, , , , , , , , , ,4,3,4,4,4,4,4,4,3,4,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,12, ,12,4, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 23:39:59,2/14/2024 23:41:45,100,105,1,2/14/2024 23:41:45,R_7NCZDjaVH44NmMP,41.3434,-73.0806,EN,1,69,1,5,5,5,6,5,6,5,6,4,5,7,6,6, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,6,7,6,6,6,6, , , , , , , , , ,4,3,4,3,4,3,3,3,4,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,11, ,12,4, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 23:42:03,2/14/2024 23:43:48,100,105,1,2/14/2024 23:43:49,R_7DHbME0yorqXQGt,29.5211,-98.3293,EN,1,95,1,7,6,4,5,6,4,5,6,4,5,5,6,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,7,6,5,6,7, , , , , , , , , ,4,4,4,3,4,4,4,3,3,3,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,17,11, ,12,4, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 23:44:08,2/14/2024 23:45:40,100,92,1,2/14/2024 23:45:41,R_7oLtW9tl3oJH0Ux,34.1211,-117.4362,EN,1,59,1,7,7,6,5,5,6,6,6,4,4,4,5,5, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,5,6,7,6,7,6, , , , , , , , , ,3,4,4,3,3,3,4,3,3,4,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,8, ,12,4, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 23:48:54,2/14/2024 23:50:34,100,99,1,2/14/2024 23:50:35,R_1OKSID9XLyjNjzj,43.0782,-89.4075,EN,1,94,1,6,6,4,5,6,7,5,5,5,6,5,4,6, , , , , , ,-99, , ,-99, , ,2, , , , ,7, , ,1,1, , , , , , , , ,1,7,7,7,6,5,6, , , , , , , , , ,3,3,4,3,3,4,3,3,3,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,8, ,12,4, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/15/2024 0:10:27,2/15/2024 0:12:04,100,96,1,2/15/2024 0:12:04,R_5uBuTq2ZUrimVRU,42.5686,-83.0668,EN,1,93,1,5,5,5,4,5,7,7,6,7,5,5,6,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,5,6,7,6, , , , , , , , , ,3,3,3,3,3,4,4,4,3,3,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,4, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/15/2024 0:16:31,2/15/2024 0:18:22,100,111,1,2/15/2024 0:18:23,R_39s8bDt3jTbfm3G,32.7921,-91.91,EN,1,84,1,7,6,7,5,6,5,5,7,4,6,5,6,4, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,6,6,7,6, , , , , , , , , ,3,3,4,4,4,4,4,4,4,3,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,6, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/15/2024 0:18:43,2/15/2024 0:20:21,100,97,1,2/15/2024 0:20:21,R_5s1IeoEU3higLCo,33.5637,-84.2112,EN,1,68,1,7,6,4,7,6,6,6,5,4,6,5,6,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,6,7,6,6, , , , , , , , , ,4,4,4,4,4,4,3,4,4,3,-99, , ,-99, , ,-99, , , , , ,1,12,12, ,16,8, ,12,6, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/15/2024 4:18:32,2/15/2024 4:20:15,100,102,1,2/15/2024 4:20:15,R_6EaJlUTK76UyZMq,33.9388,-117.416,EN,1,68,1,6,6,4,6,5,6,5,5,7,6,4,7,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,7,7,6,7,6,5, , , , , , , , , ,4,3,3,4,3,3,4,4,3,4,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,12, ,12,6, ,5,38 years,38,5,26,1,1,1,1, , ,26,1,8
2/13/2024 21:14:06,2/13/2024 21:16:38,100,151,1,2/13/2024 21:16:38,R_3QS78vLokjnTjFx,35.8451,-86.4901,EN,1,59,1,5,7,7,6,5,6,6,5,5,7,4,6,5, , , , , , ,-99, , ,-99, , ,1, , , , ,6, , ,1,1, , , , , , , , ,1,4,6,5,7,6,6, , , , , , , , , ,3,2,2,3,3,3,4,4,3,3,-99, , ,-99, , ,-99, , , , , ,1,15,13, ,16,10, ,12,5, ,5,38  years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 23:28:42,2/14/2024 23:30:14,100,92,1,2/14/2024 23:30:15,R_1CTkGMmd6JbRRmr,40.782,-73.9953,EN,1,96,1,4,4,3,2,3,4,3,1,3,2,3,4,3, , , , , , ,-99, , ,-99, , ,2, , , , ,1, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,2,1,3,2,2,2,2,2,2,1,-99, , ,-99, , ,-99, , , , , ,1,14,13, ,14,9, ,12,5, ,7,38  years,38,5,26,1,1,1,1, , ,26,1,8
2/14/2024 23:33:18,2/14/2024 23:35:07,100,108,1,2/14/2024 23:35:08,R_7sv2cZ2GN0vmygS,39.7272,-121.8129,EN,1,77,1,2,1,1,2,2,2,2,2,2,2,2,1,2, , , , , , ,-99, , ,-99, , ,2, , , , ,1, , ,1,1, , , , , , , , ,2,-99,-99,-99,-99,-99,-99, , , , , , , , , ,2,1,2,2,2,2,1,1,1,1,-99, , ,-99, , ,-99, , , , , ,1,15,13, ,12,12, ,12,6, ,5,38  years,38,5,26,1,1,1,1, , ,26,1,8
2/23/2024 15:28:12,2/23/2024 15:36:38,100,506,1,2/23/2024 15:36:39,R_537yjpjabvJydt2,38.1608,-85.7807,EN,1,67,1,7,7,5,7,3,1,7,7,7,7,7,5,1,Housing,4, , , ,0,-99, , ,-99, , ,1,All I’m a social worker in the ER, ,I try to find resources for people but a lot of times I can’t due to financial/insurance constraints, ,1,"Yes, it impacted financial. But really it’s the aftermath. During Covid a lot of red tape was gone and I could help people. Now it’s back and I can’t.",4,3,-99, , , , , , , , ,1,7,7,7,7,7,7, , , , , , , , , ,4,4,4,4,4,2,3,4,4,4,-99, , ,-99, , ,-99, , ,No, , ,1,12,13, ,16,11, ,12,4, ,4,38,38,5,26,1,1, , , , ,26,1,8
2/25/2024 8:11:07,2/25/2024 8:27:42,100,994,1,2/25/2024 8:27:42,R_6dqavHru81P1PDX,37.9606,-87.5333,EN,1,98,1,5,2,6,2,3,6,1,3,2,4,6,5,3,Food related to food is the most important,3,4,1, , ,1, , ,1, , ,2, , , , ,5,The COVID-19 pandemic has not affected me much and my community has done everything,8,2,-99, , , , , , ,Because I don't need it,1,1,4,4,2,5,6,5, , , , , , , , , ,2,2,3,1,3,3,2,3,3,2,-99,NA, ,-99,NA, ,-99,NA, ,I would love to have some online resources, , ,2,12,12, ,13,10, ,12,5, ,5,38,38,5,26,1,1, , , , ,26,1,8
2/25/2024 13:25:37,2/25/2024 13:30:29,91,291,0,3/3/2024 13:30:31,R_3j9ukJ5TQ2vGBpo, , ,EN,1,58,1,6,3,4,4,7,6,3,5,7,3,6,4,6, , , ,6, , ,4, , ,4, , ,1,Community advocacy and messaging,14,"Community residents may need effective communication and communication channels to learn about community activities, resources and important announcements.", ,4,Social support and mental health services are provided to help people overcome feelings of loneliness and anxiety.,1,1,1, , , , , , , , ,1,5,7,6,4,7,5,4, , ,7, , ,5, , ,2,2,3,4,2,2,3,4,2,4,3, , ,2, , ,3, , ,"Joint collaboration and resource sharing: Collaboration and resource sharing among public libraries has become even more important during the pandemic. Libraries can enhance collaboration by sharing digital resources, collaborating on online events and training, and providing each other with support and experience sharing. This collaboration can help libraries work together to address challenges and improve the quality and effectiveness of their services.", , ,1,12,13, ,16,9, ,13,5, ,5,38,38,5,26, ,1, , , , , ,1,8
2/13/2024 18:59:30,2/13/2024 19:01:24,100,113,1,2/13/2024 19:01:25,R_7jU0YCtHzbULXns,38.7379,-82.8231,EN,1,73,1,5,7,7,7,6,5,5,6,5,6,5,6,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,7,6,6,7,6, , , , , , , , , ,4,4,4,4,3,4,3,3,4,3,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,12, ,12,7, ,5,37 years,37,5,26,1,1,1,1, , ,26,1,8
2/13/2024 19:06:39,2/13/2024 19:09:03,100,143,1,2/13/2024 19:09:03,R_1kBq3atRkwPxFak,26.0219,-80.3003,EN,1,59,1,4,6,5,5,6,5,6,6,5,4,5,4,6, , , , , , ,-99, , ,-99, , ,2, , , , ,6, , ,1,1, , , , , , , , ,1,6,6,7,7,7,6, , , , , , , , , ,4,3,4,3,4,4,4,4,4,4,-99, , ,-99, , ,-99, , , , , ,1,12,13, ,16,11, ,12,5, ,5,37 years,37,5,26,1,1,1,1, , ,26,1,8
